Order_ID,Order_Date,Region,Category,Product_Name,Customer_Segment,Sales,Profit,Quantity
2098,2025-05-08,East,Furniture,Desk,Consumer,1580.94,363.07,4
2099,2024-04-03,North,Office Supplies,Binder,Home Office,1200.95,206.91,6
2100,2024-02-14,South,Technology,Monitor,Home Office,105.21,11.89,1
2101,2024-07-05,North,Furniture,Cabinet,Home Office,1540.66,266.38,2
2102,2025-10-10,East,Technology,Mouse,Corporate,847.12,277.18,5
2103,2025-08-19,North,Office Supplies,Notebook,Corporate,362.9,25.82,5
2104,2024-07-15,East,Office Supplies,Pen Set,Home Office,1506.21,400.91,4
2105,2024-11-27,East,Furniture,Bookshelf,Corporate,920.09,268.44,1
2106,2023-04-05,North,Furniture,Bookshelf,Corporate,654.12,81.76,8
2107,2023-09-14,North,Office Supplies,Envelope,Corporate,1129.09,142.79,4
2108,2023-08-25,West,Furniture,Office Chair,Corporate,1751.64,522.75,7
2109,2024-05-22,East,Furniture,Cabinet,Consumer,1907.99,282.43,1
2110,2025-11-16,East,Furniture,Bookshelf,Corporate,1035.99,344.3,1
2111,2024-12-20,South,Furniture,Conference Table,Consumer,671.29,215.53,6
2112,2025-06-12,North,Technology,Printer,Consumer,1129.07,226.88,6
2113,2025-10-17,East,Office Supplies,Envelope,Home Office,1067.12,307.7,7
2114,2024-06-10,South,Office Supplies,Envelope,Home Office,1683.92,518.02,3
2115,2023-03-19,North,Furniture,Bookshelf,Home Office,858.31,46.33,9
2116,2025-07-18,West,Office Supplies,Notebook,Consumer,362.71,91.44,4
2117,2023-02-07,West,Furniture,Conference Table,Corporate,497.72,42.44,1
2118,2025-01-22,South,Office Supplies,Envelope,Home Office,1494.22,461.55,5
2119,2023-07-22,South,Technology,Monitor,Home Office,1478.18,302.26,6
2120,2025-10-17,West,Technology,Printer,Corporate,1105.67,169.8,3
2121,2023-04-02,North,Office Supplies,Envelope,Corporate,521.0,81.42,3
2122,2024-10-04,North,Technology,Printer,Home Office,483.6,99.51,7
2123,2025-01-10,East,Office Supplies,Pen Set,Corporate,162.58,27.2,3
2124,2023-06-22,South,Furniture,Desk,Consumer,704.56,193.63,8
2125,2023-10-26,East,Technology,Printer,Consumer,1251.79,271.72,1
2126,2023-11-24,West,Office Supplies,Notebook,Corporate,886.44,188.17,8
2127,2025-08-21,North,Office Supplies,Paper,Corporate,1419.18,144.06,2
2128,2023-08-31,South,Furniture,Conference Table,Corporate,688.73,147.39,1
2129,2025-01-13,South,Office Supplies,Stapler,Home Office,1281.27,268.75,1
2130,2025-09-25,South,Furniture,Cabinet,Home Office,1016.62,335.42,7
2131,2025-03-07,East,Furniture,Bookshelf,Consumer,328.54,84.64,7
2132,2024-03-18,West,Furniture,Desk,Home Office,272.86,76.25,3
2133,2024-11-21,South,Office Supplies,Envelope,Home Office,448.42,90.73,5
2134,2023-01-21,East,Technology,Tablet,Corporate,1564.15,365.07,9
2135,2024-05-22,South,Furniture,Cabinet,Home Office,1362.83,235.0,5
2136,2023-12-20,North,Furniture,Bookshelf,Consumer,482.71,127.62,9
2137,2024-07-07,East,Office Supplies,Pen Set,Home Office,1476.07,382.57,8
2138,2024-06-02,East,Furniture,Conference Table,Corporate,1680.43,498.11,9
2139,2023-02-11,South,Furniture,Cabinet,Home Office,995.93,149.48,9
2140,2023-02-26,South,Furniture,Bookshelf,Consumer,1086.58,220.76,3
2141,2024-05-13,East,Furniture,Cabinet,Consumer,1717.2,540.52,3
2142,2024-10-19,North,Furniture,Conference Table,Consumer,76.07,13.15,9
2143,2025-11-05,South,Technology,Monitor,Consumer,1616.9,518.27,2
2144,2025-05-04,West,Technology,Tablet,Consumer,180.6,56.56,9
2145,2025-09-25,South,Furniture,Desk,Corporate,1499.01,456.27,4
2146,2023-06-28,South,Office Supplies,Stapler,Home Office,1314.22,94.93,2
2147,2024-02-27,East,Furniture,Cabinet,Consumer,1051.07,364.47,4
2148,2024-03-24,South,Office Supplies,Binder,Consumer,1994.51,434.24,3
2149,2023-10-03,East,Office Supplies,Notebook,Consumer,479.22,74.35,8
2150,2023-07-09,East,Office Supplies,Binder,Corporate,183.99,29.6,4
2151,2024-12-07,North,Office Supplies,Stapler,Home Office,138.37,21.45,2
2152,2023-05-11,North,Furniture,Bookshelf,Corporate,1340.28,261.62,2
2153,2024-08-16,West,Furniture,Desk,Consumer,1556.98,334.01,9
2154,2023-12-07,South,Technology,Monitor,Consumer,1182.98,210.36,5
2155,2023-03-06,East,Furniture,Office Chair,Consumer,1066.09,165.31,4
2156,2024-07-14,West,Furniture,Bookshelf,Consumer,323.63,81.34,7
2157,2025-09-21,North,Technology,Printer,Consumer,1341.84,206.76,6
2158,2024-12-23,West,Furniture,Conference Table,Home Office,1512.46,487.72,7
2159,2024-11-02,West,Office Supplies,Notebook,Corporate,1230.55,221.44,4
2160,2025-09-27,South,Office Supplies,Pen Set,Home Office,1712.54,363.9,6
2161,2025-02-28,West,Office Supplies,Envelope,Consumer,803.11,181.95,9
2162,2024-02-15,South,Technology,Mouse,Consumer,520.93,59.63,1
2163,2023-01-03,North,Office Supplies,Envelope,Consumer,1190.1,107.22,3
2164,2024-09-18,South,Office Supplies,Envelope,Home Office,1652.57,409.59,1
2165,2024-04-06,East,Technology,Monitor,Corporate,580.29,149.55,3
2166,2023-09-23,North,Technology,Monitor,Corporate,1881.18,453.2,1
2167,2025-10-09,West,Technology,Monitor,Consumer,1081.01,321.9,5
2168,2025-03-30,North,Furniture,Bookshelf,Consumer,1404.55,162.39,4
2169,2024-12-08,West,Furniture,Office Chair,Home Office,1656.35,114.19,5
2170,2025-08-15,North,Furniture,Conference Table,Home Office,1639.13,464.54,7
2171,2023-03-04,South,Furniture,Cabinet,Home Office,1967.45,562.72,5
2172,2023-07-31,South,Furniture,Bookshelf,Consumer,1508.29,143.56,8
2173,2024-03-06,South,Technology,Keyboard,Corporate,110.74,14.16,6
2174,2024-10-05,South,Office Supplies,Stapler,Corporate,859.72,272.14,5
2175,2025-12-17,South,Furniture,Conference Table,Home Office,1278.58,393.08,6
2176,2025-02-16,North,Furniture,Cabinet,Consumer,886.52,97.8,8
2177,2023-06-06,South,Furniture,Desk,Corporate,684.32,219.18,8
2178,2024-06-12,North,Office Supplies,Paper,Consumer,1350.21,105.72,8
2179,2024-05-25,South,Technology,Laptop,Corporate,535.57,119.44,6
2180,2024-04-21,East,Technology,Mouse,Home Office,235.09,82.2,3
2181,2023-07-05,East,Furniture,Conference Table,Home Office,1995.38,244.33,1
2182,2023-05-25,South,Technology,Mouse,Corporate,1924.26,610.98,5
2183,2025-07-29,South,Furniture,Cabinet,Home Office,1578.29,346.99,5
2184,2025-03-17,East,Furniture,Desk,Consumer,502.44,27.29,8
2185,2025-05-26,North,Furniture,Cabinet,Home Office,1266.3,352.91,7
2186,2025-04-15,West,Technology,Monitor,Corporate,1682.38,396.8,3
2187,2024-02-10,West,Furniture,Desk,Corporate,1879.91,327.94,3
2188,2025-06-23,South,Furniture,Office Chair,Home Office,1182.85,410.69,3
2189,2024-01-01,North,Technology,Laptop,Home Office,912.47,239.27,9
2190,2024-09-05,West,Technology,Tablet,Consumer,496.31,113.68,8
2191,2024-09-19,South,Furniture,Cabinet,Home Office,789.3,127.43,5
2192,2023-07-17,North,Furniture,Bookshelf,Consumer,1284.49,245.06,5
2193,2023-02-28,North,Furniture,Desk,Consumer,1963.18,480.69,1
2194,2024-04-12,East,Technology,Tablet,Home Office,949.28,315.14,2
2195,2025-05-27,North,Technology,Printer,Home Office,756.74,233.9,8
2196,2023-02-15,West,Office Supplies,Pen Set,Consumer,1886.3,189.02,5
2197,2025-03-15,South,Office Supplies,Paper,Consumer,156.06,37.97,9
2198,2024-09-22,East,Furniture,Office Chair,Consumer,1314.85,174.33,3
2199,2023-09-29,East,Technology,Monitor,Consumer,1508.2,442.02,1
2200,2023-10-07,South,Furniture,Office Chair,Consumer,399.74,104.55,6
